#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Unit,Coverage,Activity,Worker's Wage,Labor burden,Labor Overhead,Material,Equipment,Market Conditions,Labor Minimum,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Source Name,Date,Note 1,ADJ_SOURCE
73,UNIT_1FRONT2,Unit 1-Front Bedroom,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,62.00,"1,125.92",0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,12.15,1365.69,150.00,Percent,170.71,Yes,"1,194.98",Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
74,UNIT_1FRONT2,Unit 1-Front Bedroom,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,310.00,359.60,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,4.99,437.51,15.00,Percent,61.98,Yes,375.53,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
75,UNIT_1FRONT2,Unit 1-Front Bedroom,Scrape part of the walls & prep for paint,0.00,Average,62.00,47.12,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.04,56.58,15.00,Percent,0.00,Yes,56.58,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
76,UNIT_1FRONT2,Unit 1-Front Bedroom,Texture drywall - heavy hand texture,0.00,Average,310.00,520.80,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,4.99,630.95,150.00,Percent,78.87,Yes,552.08,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
77,UNIT_1FRONT2,Unit 1-Front Bedroom,Paint the walls - one coat,0.00,Average,496.00,555.52,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,5.90,673.7,15.00,Percent,95.44,Yes,578.26,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
78,UNIT_1FRONT2,Unit 1-Front Bedroom,Tear out baseboard- up to Cat 3,0.00,Average,62.00,76.26,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,1.00,92.72,0.00,Percent,0.00,Yes,92.72,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
79,UNIT_1FRONT2,Unit 1-Front Bedroom,"Baseboard - 3 1/4""",0.00,Average,62.00,282.72,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,9.03,350.09,150.00,Percent,37.92,Yes,312.17,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
80,UNIT_1FRONT2,Unit 1-Front Bedroom,Paint baseboard - two coats,0.00,Average,62.00,107.88,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.78,130.4,15.00,Percent,18.47,Yes,111.93,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
81,UNIT_1FRONT2,Unit 1-Front Bedroom,Base shoe,0.00,Average,62.00,131.44,0.00,2.12,LF,Dwelling,Remove and Replace,0.38,0.18,0.79,0.77,0.00,0.00,FNCMN-A,3.34,161.74,150.00,Percent,15.58,Yes,146.16,Yes,No,FNC,SHOE,CBODDENC,,,11/25/24,,
82,UNIT_1FRONT2,Unit 1-Front Bedroom,Seal & paint base shoe or quarter round,0.00,Average,62.00,59.52,0.00,0.96,LF,Dwelling,Replace,0.22,0.11,0.49,0.14,0.00,0.00,PNTMN-A,0.61,72.15,15.00,Percent,10.22,Yes,61.93,Yes,No,PNT,SHOE,CBODDENC,,,11/25/24,,
83,UNIT_1FRONT2,Unit 1-Front Bedroom,Interior door unit,0.00,Average,1.00,372.99,0.00,372.99,EA,Dwelling,Remove and Replace,28.81,14.33,58.10,271.75,0.00,0.00,FNCMN-A,19.02,470.41,100.00,Percent,54.75,Yes,415.66,Yes,No,DOR,AV,CBODDENC,,,11/25/24,,
84,UNIT_1FRONT2,Unit 1-Front Bedroom,Paint door slab only - 2 coats (per side),0.00,Average,2.00,91.54,0.00,45.77,EA,Dwelling,Replace,9.58,4.80,21.03,10.36,0.00,0.00,PNTMN-A,1.45,111.59,15.00,Percent,15.81,Yes,95.78,Yes,No,PNT,DOR,CBODDENC,,,11/25/24,,
85,UNIT_1FRONT2,Unit 1-Front Bedroom,Paint door/window trim & jamb - 2 coats (per side),0.00,Average,2.00,76.46,0.00,38.23,EA,Dwelling,Replace,8.62,4.32,18.94,6.35,0.00,0.00,PNTMN-A,0.89,92.83,15.00,Percent,13.15,Yes,79.68,Yes,No,PNT,DORT,CBODDENC,,,11/25/24,,
86,UNIT_1FRONT2,Unit 1-Front Bedroom,Door knob - interior,0.00,Average,1.00,63.81,0.00,63.81,EA,Dwelling,Remove and Replace,14.56,7.33,19.21,22.71,0.00,0.00,FNHMN-A,1.59,78.48,20.00,Percent,7.12,Yes,71.36,Yes,No,FNH,DORH,CBODDENC,,,11/25/24,,
87,UNIT_1FRONT2,Unit 1-Front Bedroom,Bifold door set - Colonist - Double,0.00,Average,1.00,376.52,0.00,376.52,EA,Dwelling,Remove and Replace,45.16,21.87,93.80,215.69,0.00,0.00,FNCMN-A,15.10,469.96,100.00,Percent,55.50,Yes,414.46,Yes,No,DOR,BF,CBODDENC,,Price List Item,11/25/24,,
88,UNIT_1FRONT2,Unit 1-Front Bedroom,"Door opening (jamb & casing) - 36""to60""wide - stain grade",0.00,Average,1.00,297.40,0.00,297.40,EA,Dwelling,Remove and Replace,24.21,11.65,50.61,210.93,0.00,0.00,FNCMN-A,14.77,374.61,150.00,Percent,45.47,Yes,329.14,Yes,No,FNC,DOP>+,CBODDENC,,,11/25/24,,
89,UNIT_1FRONT2,Unit 1-Front Bedroom,Paint bifold door set - slab only - 2 coats (per side),0.00,Average,2.00,123.26,0.00,61.63,EA,Dwelling,Replace,11.21,5.62,24.62,20.18,0.00,0.00,PNTMN-A,2.83,151.31,15.00,Percent,21.43,Yes,129.88,Yes,No,PNT,BF,CBODDENC,,Price List Item,11/25/24,,
90,UNIT_1FRONT2,Unit 1-Front Bedroom,Paint door/window trim & jamb - Large - 2 coats (per side),0.00,Average,2.00,89.96,0.00,44.98,EA,Dwelling,Replace,10.15,5.08,22.28,7.47,0.00,0.00,PNTMN-A,1.05,109.23,15.00,Percent,15.47,Yes,93.76,Yes,No,PNT,DORT>,CBODDENC,,Price List Item,11/25/24,,
91,UNIT_1FRONT2,Unit 1-Front Bedroom,Closet shelf and rod package - Detach & reset,0.00,Average,6.00,81.48,0.00,13.58,LF,Dwelling,Replace,3.76,1.77,8.05,0.00,0.00,0.00,FNCMN-A,0.00,97.78,0.00,Percent,0.00,Yes,97.78,Yes,No,FNC,CLOSRS,CBODDENC,,,11/25/24,,
92,UNIT_1FRONT2,Unit 1-Front Bedroom,Seal & paint closet shelving - single shelf,0.00,Average,1.00,62.26,0.00,62.26,EA,Dwelling,Replace,15.37,7.70,33.76,5.43,0.00,0.00,PNTMN-A,0.38,75.18,15.00,Percent,10.64,Yes,64.54,Yes,No,PNT,CLOS,CBODDENC,,,11/25/24,,
93,UNIT_1FRONT2,Unit 1-Front Bedroom,Cabinetry - full height unit,0.00,Average,3.00,"1,135.11",0.00,378.37,LF,Dwelling,Remove and Replace,21.54,10.50,44.39,301.94,0.00,0.00,CABMN-A,63.41,1438.24,50.00,Percent,150.75,Yes,"1,287.49",Yes,No,CAB,FH,CBODDENC,,,11/25/24,full height built in cabinet,
"3,949",UNIT_1FRONT2,Unit 1-Front Bedroom,Dehumidifier (per 24 hr period)- 110-159 ppd - No monitor.,0.00,Average,3.00,381.81,0.00,127.27,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,127.27,0.00,None,0.00,458.17,0.00,Percent,0.00,Yes,458.17,Yes,No,WTR,DHM>>,CBODDENC,,Price List Item,1/13/25,1 unit for 3 Days,SUP
"3,950",UNIT_1FRONT2,Unit 1-Front Bedroom,Air mover (per 24 hour period) - No monitoring,0.00,Average,9.00,261.00,0.00,29.00,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,29.00,0.00,None,0.00,313.2,0.00,Percent,0.00,Yes,313.20,Yes,No,WTR,DRY,CBODDENC,,,1/13/25,3 unit for 3 days,SUP
96,UNIT_1_BATH,Unit 1- Bathroom,Muck-out/Flood loss cleanup - Heavy,0.00,Average,24.17,125.20,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,150.24,0.00,Percent,0.00,Yes,150.24,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
97,UNIT_1_BATH,Unit 1- Bathroom,Apply anti-microbial agent to the floor,0.00,Average,24.17,13.54,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.08,16.34,0.00,Percent,0.00,Yes,16.34,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
98,UNIT_1_BATH,Unit 1- Bathroom,Vinyl plank flooring - High grade,0.00,Average,24.17,239.77,0.00,9.92,SF,Dwelling,Remove and Replace,1.54,0.78,2.86,4.74,0.00,0.00,FCVMN-A,8.02,297.35,50.00,Percent,26.93,Yes,270.42,Yes,No,FCV,PLK+,CBODDENC,,Price List Item,11/24/24,,
99,UNIT_1_BATH,Unit 1- Bathroom,Add for glued down vinyl flooring application over concrete,0.00,Average,24.17,84.84,0.00,3.51,SF,Dwelling,Remove and Replace,0.73,0.40,1.26,1.11,0.00,0.01,FCWMN-A,1.88,104.06,150.00,Percent,0.00,Yes,104.06,Yes,No,FCW,GADDC,CBODDENC,,Price List Item,11/24/24,,
100,UNIT_1_BATH,Unit 1- Bathroom,Apply anti-microbial agent to part of the walls,0.00,Average,58.67,32.86,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.21,39.69,0.00,Percent,0.00,Yes,39.69,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
101,UNIT_1_BATH,Unit 1- Bathroom,Clean stud wall,0.00,Average,58.67,65.12,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.08,78.24,0.00,Percent,0.00,Yes,78.24,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
102,UNIT_1_BATH,Unit 1- Bathroom,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,14.67,79.95,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,95.95,0.00,Percent,0.00,Yes,95.95,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
103,UNIT_1_BATH,Unit 1- Bathroom,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,14.67,266.41,0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,2.88,323.15,150.00,Percent,40.39,Yes,282.76,Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
104,UNIT_1_BATH,Unit 1- Bathroom,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,73.33,85.06,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,1.18,103.5,15.00,Percent,14.66,Yes,88.84,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
105,UNIT_1_BATH,Unit 1- Bathroom,Scrape part of the walls & prep for paint,0.00,Average,14.67,11.15,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.01,13.4,15.00,Percent,0.00,Yes,13.40,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
106,UNIT_1_BATH,Unit 1- Bathroom,Texture drywall - heavy hand texture,0.00,Average,73.33,123.19,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,1.18,149.25,150.00,Percent,18.66,Yes,130.59,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
107,UNIT_1_BATH,Unit 1- Bathroom,Paint the walls - one coat,0.00,Average,117.33,131.41,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,1.40,159.37,15.00,Percent,22.58,Yes,136.79,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
108,UNIT_1_BATH,Unit 1- Bathroom,Tear out baseboard- up to Cat 3,0.00,Average,14.67,18.04,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.24,21.92,0.00,Percent,0.00,Yes,21.92,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
109,UNIT_1_BATH,Unit 1- Bathroom,"Baseboard - 3 1/4""",0.00,Average,14.67,66.90,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,2.14,82.84,150.00,Percent,8.98,Yes,73.86,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
110,UNIT_1_BATH,Unit 1- Bathroom,Paint baseboard - two coats,0.00,Average,14.67,25.53,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.18,30.85,15.00,Percent,4.37,Yes,26.48,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
111,UNIT_1_BATH,Unit 1- Bathroom,Interior door unit,0.00,Average,1.00,372.99,0.00,372.99,EA,Dwelling,Remove and Replace,28.81,14.33,58.10,271.75,0.00,0.00,FNCMN-A,19.02,470.41,100.00,Percent,54.75,Yes,415.66,Yes,No,DOR,AV,CBODDENC,,,11/25/24,,
112,UNIT_1_BATH,Unit 1- Bathroom,Paint door slab only - 2 coats (per side),0.00,Average,2.00,91.54,0.00,45.77,EA,Dwelling,Replace,9.58,4.80,21.03,10.36,0.00,0.00,PNTMN-A,1.45,111.59,15.00,Percent,15.81,Yes,95.78,Yes,No,PNT,DOR,CBODDENC,,,11/25/24,,
113,UNIT_1_BATH,Unit 1- Bathroom,Paint door/window trim & jamb - 2 coats (per side),0.00,Average,2.00,76.46,0.00,38.23,EA,Dwelling,Replace,8.62,4.32,18.94,6.35,0.00,0.00,PNTMN-A,0.89,92.83,15.00,Percent,13.15,Yes,79.68,Yes,No,PNT,DORT,CBODDENC,,,11/25/24,,
114,UNIT_1_BATH,Unit 1- Bathroom,Door knob - interior,0.00,Average,1.00,63.81,0.00,63.81,EA,Dwelling,Remove and Replace,14.56,7.33,19.21,22.71,0.00,0.00,FNHMN-A,1.59,78.48,20.00,Percent,7.12,Yes,71.36,Yes,No,FNH,DORH,CBODDENC,,,11/25/24,,
115,UNIT_1_BATH,Unit 1- Bathroom,Toilet,0.00,Average,1.00,358.55,0.00,358.55,EA,Dwelling,Detach & Reset,55.21,25.04,268.64,9.66,0.00,0.00,PLMMN-A,0.68,431.09,150.00,Percent,0.00,No,431.09,Yes,No,PLM,TLT,CBODDENC,,,11/25/24,,
116,UNIT_1_BATH,Unit 1- Bathroom,Clean toilet,0.00,Average,1.00,31.89,0.00,31.89,EA,Dwelling,Replace,8.39,4.48,18.97,0.05,0.00,0.00,CLNMN-A,0.00,38.27,0.00,Percent,0.00,Yes,38.27,Yes,No,CLN,TLT,CBODDENC,,,11/25/24,,
117,UNIT_1_BATH,Unit 1- Bathroom,Vanity - High grade,0.00,Average,4.00,"1,378.52",0.00,344.63,LF,Dwelling,Remove and Replace,17.18,8.39,35.36,283.70,0.00,0.00,CABMN-A,79.44,1749.56,50.00,Percent,183.93,Yes,"1,565.63",Yes,No,CAB,VAN+,CBODDENC,,Price List Item,11/25/24,,
118,UNIT_1_BATH,Unit 1- Bathroom,Countertop - solid surface,0.00,Average,8.00,598.80,0.00,74.85,SF,Dwelling,Remove and Replace,8.51,4.19,17.41,44.74,0.00,0.00,CABMN-A,25.05,748.63,25.00,Percent,74.66,Yes,673.97,Yes,No,CAB,CTSS,CBODDENC,,Price List Item,11/25/24,,
119,UNIT_1_BATH,Unit 1- Bathroom,Bathroom mirror - Detach & reset,0.00,Average,6.00,64.50,0.00,10.75,SF,Dwelling,Replace,4.22,1.97,4.56,0.00,0.00,0.00,TBAMN-A,0.00,77.4,0.00,Percent,0.00,Yes,77.40,Yes,No,TBA,MIRRS,CBODDENC,,,11/25/24,,
120,UNIT_1_BATH,Unit 1- Bathroom,Sink - single,0.00,Average,1.00,220.95,0.00,220.95,EA,Dwelling,Detach & Reset,34.84,15.80,169.54,0.77,0.00,0.00,PLMMN-A,0.05,265.22,50.00,Percent,0.00,No,265.22,Yes,No,PLM,SNK,CBODDENC,,,11/25/24,,
121,UNIT_1_BATH,Unit 1- Bathroom,P-trap assembly - ABS (plastic),0.00,Average,1.00,99.14,0.00,99.14,EA,Dwelling,Remove and Replace,15.95,7.60,67.23,8.36,0.00,0.00,PLMMN-A,0.59,119.69,25.00,Percent,11.57,Yes,108.12,Yes,No,PLM,PTRAP,CBODDENC,,,11/25/24,,
122,UNIT_1_BATH,Unit 1- Bathroom,Angle stop valve,0.00,Average,3.00,179.01,0.00,59.67,EA,Dwelling,Remove and Replace,8.52,4.11,34.56,12.48,0.00,0.00,PLMMN-A,2.62,217.95,100.00,Percent,20.81,Yes,197.14,Yes,No,PLM,STOP,CBODDENC,,,11/25/24,,
123,UNIT_1_BATH,Unit 1- Bathroom,Water supply line ,0.00,Average,2.00,70.98,0.00,35.49,LF,Dwelling,Remove and Replace,4.40,2.06,19.50,9.53,0.00,0.00,PLMMN-A,1.33,86.77,50.00,Percent,8.89,Yes,77.88,Yes,No,PLM,SL1,CBODDENC,,,11/25/24,,
124,UNIT_1_BATH,Unit 1- Bathroom,Wax Ring ,0.00,Average,1.00,15.57,0.00,15.57,EA,Dwelling,Remove and Replace,50.09,22.71,243.72,127.41,0.00,-428.36,PLMMN-A,8.92,29.39,25.00,Percent,2.47,Yes,26.92,Yes,No,PLM,TLTFL,CBODDENC,,,11/25/24,,
125,UNIT_1_BATH,Unit 1- Bathroom,Towel bar,0.00,Average,1.00,19.48,0.00,19.48,EA,Dwelling,Detach & Reset,7.65,3.56,8.27,0.00,0.00,0.00,FNHMN-A,0.00,23.38,50.00,Percent,0.00,No,23.38,Yes,No,FNH,TBAR,CBODDENC,,,11/25/24,,
126,UNIT_1_BATH,Unit 1- Bathroom,Toilet paper holder,0.00,Average,1.00,34.98,0.00,34.98,EA,Dwelling,Remove and Replace,8.24,4.06,10.31,12.37,0.00,0.00,FNHMN-A,0.87,43.03,50.00,Percent,3.72,Yes,39.31,Yes,No,FNH,TP,CBODDENC,,,11/25/24,,
"3,302",UNIT_1_BATH,Unit 1- Bathroom,Window blind - horizontal or vertical - Detach & reset,0.00,Average,1.00,39.81,0.00,39.81,EA,Dwelling,Replace,15.77,7.25,16.79,0.00,0.00,0.00,WDTMN-A,0.00,47.77,0.00,Percent,0.00,Yes,47.77,Yes,No,WDT,BLNDRS,CBODDENC,,,11/2/24,,SUP
"3,304",UNIT_1_BATH,Unit 1- Bathroom,Mirror - framed - High grade,0.00,Average,8.00,57.20,0.00,7.15,SF,Dwelling,Detach & Reset,2.83,1.30,3.02,0.00,0.00,0.00,MSDMN-A,0.00,68.64,40.00,Percent,0.00,Yes,68.64,Yes,No,MSD,AVF+,CBODDENC,,,1/13/25,,SUP
129,UNIT_1_BATH2,Unit 1- Bathtub,Muck-out/Flood loss cleanup - Heavy,0.00,Average,14.17,73.40,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,88.08,0.00,Percent,0.00,Yes,88.08,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
130,UNIT_1_BATH2,Unit 1- Bathtub,Apply anti-microbial agent to the floor,0.00,Average,14.17,7.94,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.05,9.59,0.00,Percent,0.00,Yes,9.59,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
131,UNIT_1_BATH2,Unit 1- Bathtub,Apply anti-microbial agent to part of the walls,0.00,Average,42.67,23.90,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.15,28.87,0.00,Percent,0.00,Yes,28.87,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
132,UNIT_1_BATH2,Unit 1- Bathtub,Clean stud wall,0.00,Average,42.67,47.36,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.06,56.92,0.00,Percent,0.00,Yes,56.92,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
133,UNIT_1_BATH2,Unit 1- Bathtub,Bathtub,0.00,Average,1.00,842.11,0.00,842.11,EA,Dwelling,Detach & Reset,133.26,60.43,648.42,0.00,0.00,0.00,PLMMN-A,0.00,1010.53,50.00,Percent,0.00,No,"1,010.53",Yes,No,PLM,TUB,CBODDENC,,,11/25/24,,
134,UNIT_1_BATH2,Unit 1- Bathtub,Clean tub,0.00,Average,1.00,30.85,0.00,30.85,EA,Dwelling,Replace,8.11,4.33,18.34,0.07,0.00,0.00,CLNMN-A,0.00,37.03,0.00,Percent,0.00,Yes,37.03,Yes,No,CLN,TUB,CBODDENC,,,11/25/24,,
135,UNIT_1_BATH2,Unit 1- Bathtub,"1/2"" Cement board",0.00,Average,85.33,604.99,0.00,7.09,SF,Dwelling,Remove and Replace,1.39,0.68,3.12,1.90,0.00,0.00,TILMN-A,11.35,739.62,150.00,Percent,65.04,Yes,674.58,Yes,No,TIL,BCEM1/2,CBODDENC,,,11/25/24,,
136,UNIT_1_BATH2,Unit 1- Bathtub,Tile tub surround - 60 to 75 SF - High grade,0.00,Average,1.00,"2,240.55",0.00,"2,240.55",EA,Dwelling,Remove and Replace,371.66,179.22,871.97,752.70,65.00,0.00,TILMN-A,52.69,2751.88,150.00,Percent,311.70,Yes,"2,440.18",Yes,No,TIL,TUB>+,CBODDENC,,Price List Item,11/25/24,,
137,UNIT_1_BATH2,Unit 1- Bathtub,Tub/shower faucet - Detach & reset,0.00,Average,1.00,306.09,0.00,306.09,EA,Dwelling,Replace,48.44,21.96,235.69,0.00,0.00,0.00,PLMMN-A,0.00,367.31,0.00,Percent,0.00,Yes,367.31,Yes,No,PLM,TSFAURS,CBODDENC,,,11/25/24,,
138,UNIT_1_BATH2,Unit 1- Bathtub,Soap dish - Wall mounted,0.00,Average,1.00,31.53,0.00,31.53,EA,Dwelling,Remove and Replace,7.28,3.67,9.60,10.98,0.00,0.00,FNHMN-A,0.77,38.78,50.00,Percent,3.03,Yes,35.75,Yes,No,FNH,SDISH,CBODDENC,,,11/25/24,,
139,UNIT_1_BATH2,Unit 1- Bathtub,"Window sill - tile on 2"" x 4"" wall",0.00,Average,10.00,149.30,0.00,14.93,LF,Dwelling,Remove and Replace,2.90,1.44,6.49,4.10,0.00,0.00,TILMN-A,2.87,182.61,150.00,Percent,18.30,Yes,164.31,Yes,No,TIL,SIL4,CBODDENC,,,11/25/24,tile sill around window,
140,UNIT_1_BATH2,Unit 1- Bathtub,"Ceramic tile - bullnose - 3/4"" x 6""",0.00,Average,21.00,253.26,0.00,12.06,LF,Dwelling,Remove and Replace,2.49,1.25,5.47,2.63,0.22,0.00,TILMN-A,3.87,308.55,150.00,Percent,25.18,Yes,283.37,Yes,No,TIL,AVB,CBODDENC,,,11/25/24,trim for tile tub surround,
142,UNIT_1_MAST2,Unit 1- Master Bedroom,Muck-out/Flood loss cleanup - Heavy,0.00,Average,153.03,792.70,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,951.24,0.00,Percent,0.00,Yes,951.24,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
143,UNIT_1_MAST2,Unit 1- Master Bedroom,Apply anti-microbial agent to the floor,0.00,Average,153.03,85.70,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.54,103.48,0.00,Percent,0.00,Yes,103.48,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
144,UNIT_1_MAST2,Unit 1- Master Bedroom,Vinyl plank flooring - High grade,0.00,Average,153.03,"1,518.06",0.00,9.92,SF,Dwelling,Remove and Replace,1.54,0.78,2.86,4.74,0.00,0.00,FCVMN-A,50.78,1882.62,50.00,Percent,170.53,Yes,"1,712.09",Yes,No,FCV,PLK+,CBODDENC,,Price List Item,11/24/24,,
145,UNIT_1_MAST2,Unit 1- Master Bedroom,Add for glued down vinyl flooring application over concrete,0.00,Average,153.03,537.13,0.00,3.51,SF,Dwelling,Remove and Replace,0.73,0.40,1.26,1.11,0.00,0.01,FCWMN-A,11.89,658.82,150.00,Percent,0.00,Yes,658.82,Yes,No,FCW,GADDC,CBODDENC,,Price List Item,11/24/24,,
146,UNIT_1_MAST2,Unit 1- Master Bedroom,Apply anti-microbial agent to part of the walls,0.00,Average,299.33,167.62,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,1.05,202.41,0.00,Percent,0.00,Yes,202.41,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
147,UNIT_1_MAST2,Unit 1- Master Bedroom,Clean stud wall,0.00,Average,299.33,332.26,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.42,399.22,0.00,Percent,0.00,Yes,399.22,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
148,UNIT_1_MAST2,Unit 1- Master Bedroom,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,74.83,407.82,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,489.38,0.00,Percent,0.00,Yes,489.38,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
149,UNIT_1_MAST2,Unit 1- Master Bedroom,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,74.83,"1,358.91",0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,14.67,1648.3,150.00,Percent,206.04,Yes,"1,442.26",Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
150,UNIT_1_MAST2,Unit 1- Master Bedroom,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,374.17,434.04,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,6.02,528.06,15.00,Percent,74.81,Yes,453.25,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
151,UNIT_1_MAST2,Unit 1- Master Bedroom,Scrape part of the walls & prep for paint,0.00,Average,74.83,56.87,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.05,68.32,15.00,Percent,0.00,Yes,68.32,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
152,UNIT_1_MAST2,Unit 1- Master Bedroom,Texture drywall - heavy hand texture,0.00,Average,374.17,628.61,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,6.02,761.55,150.00,Percent,95.19,Yes,666.36,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
