Code,Description,Tax Status,Contractor Supplied,Quantity,Unit,Unit Price,Total,Request third-party pricing
CMPHDSET-,Headset - Standard grade,Taxable,Yes,1,EA,15,15,
CMPHTSP,Mobile Hotspot,Taxable,Yes,1,EA,76,76,
CMPHTSP+,Mobile Hotspot - High grade,Taxable,Yes,1,EA,232,232,
CMPHTSP-,Mobile Hotspot - Standard grade,Taxable,Yes,1,EA,34,34,
CMPINKC,Ink & Toner Cartridge,Taxable,Yes,1,EA,34,34,
CMPINKC+,Ink & Toner Cartridge - High grade,Taxable,Yes,1,EA,125,125,
CMPINKC++,Ink & Toner Cartridge - Premium grade,Taxable,Yes,1,EA,325,325,
CMPINKC-,Ink & Toner Cartridge - Standard grade,Taxable,Yes,1,EA,14,14,
CMPITAB,Internet Media Tablets,Taxable,Yes,1,EA,170,170,
CMPITAB+,Internet Media Tablets - High grade,Taxable,Yes,1,EA,499,499,
CMPITAB++,Internet Media Tablets - Premium grade,Taxable,Yes,1,EA,1475,"1,475.00",
CMPITAB-,Internet Media Tablets - Standard grade,Taxable,Yes,1,EA,69,69,
CMPKYBD,Keyboard,Taxable,Yes,1,EA,34,34,
CMPKYBD+,Keyboard - High grade,Taxable,Yes,1,EA,73,73,
CMPKYBD++,Keyboard - Premium grade,Taxable,Yes,1,EA,127,127,
CMPKYBD-,Keyboard - Standard grade,Taxable,Yes,1,EA,16,16,
CMPKYMO,Keyboard & mouse combo,Taxable,Yes,1,EA,40,40,
CMPKYMO+,Keyboard & mouse combo - High grade,Taxable,Yes,1,EA,115,115,
CMPKYMO-,Keyboard & mouse combo - Standard grade,Taxable,Yes,1,EA,20,20,
CMPLAPS,Laptop/Notebook computer - Less than 15 inch,Taxable,Yes,1,EA,707,707,
CMPLAPS+,Laptop/Notebook computer - Less than 15 inch - High grade,Taxable,Yes,1,EA,1322,"1,322.00",
CMPLAPS++,Laptop/Notebook computer - Less than 15 inch - Prem grade,Taxable,Yes,1,EA,1790,"1,790.00",
CMPLAPS+++,Laptop/Notebook computer - Less than 15 inch - Dlx grade,Taxable,Yes,1,EA,2579,"2,579.00",
CMPLAPS-,Laptop/Notebook computer - Less than 15 inch - Std grade,Taxable,Yes,1,EA,245,245,
CMPLAPT,Laptop/Notebook computer - 15 inch and above,Taxable,Yes,1,EA,800,800,
CMPLAPT+,Laptop/Notebook computer - 15 inch and above - High grade,Taxable,Yes,1,EA,1380,"1,380.00",
CMPLAPT++,Laptop/Notebook computer - 15 inch and above - Prem grade,Taxable,Yes,1,EA,1950,"1,950.00",
CMPLAPT+++,Laptop/Notebook computer - 15 inch and above - Dlx grade,Taxable,Yes,1,EA,2800,"2,800.00",
CMPLAPT-,Laptop/Notebook computer - 15 inch and above -Std grade,Taxable,Yes,1,EA,350,350,
CMPLCD19,LCD monitor - 19 inch,Taxable,Yes,1,EA,150,150,
CMPLCD19+,LCD monitor - 19 inch - High grade,Taxable,Yes,1,EA,250,250,
CMPLCD19-,LCD monitor - 19 inch - Standard grade,Taxable,Yes,1,EA,90,90,
CMPLCD21,LCD monitor - 21 inch,Taxable,Yes,1,EA,154,154,
CMPLCD21+,LCD monitor - 21 inch - High grade,Taxable,Yes,1,EA,250,250,
CMPLCD21-,LCD monitor - 21 inch - Standard grade,Taxable,Yes,1,EA,110,110,
CMPLCD22,LCD monitor - 22 inch,Taxable,Yes,1,EA,165,165,
CMPLCD22+,LCD monitor - 22 inch - High grade,Taxable,Yes,1,EA,260,260,
CMPLCD22-,LCD monitor - 22 inch - Standard grade,Taxable,Yes,1,EA,130,130,
CMPLCD24,LCD monitor - 23-24 inch,Taxable,Yes,1,EA,218,218,
CMPLCD24+,LCD monitor - 23-24 inch - High grade,Taxable,Yes,1,EA,400,400,
CMPLCD24-,LCD monitor - 23-24 inch - Standard grade,Taxable,Yes,1,EA,145,145,
CMPLCD25,LCD monitor - 25 inch and above,Taxable,Yes,1,EA,549,549,
CMPLCD25+,LCD monitor - 25 inch and above - High grade,Taxable,Yes,1,EA,1500,"1,500.00",
CMPLCD25-,LCD monitor - 25 inch and above - Standard grade,Taxable,Yes,1,EA,232,232,
CMPLHDD,Laptop/Notebook hard drive,Taxable,Yes,1,EA,80,80,
CMPLHDD+,Laptop/Notebook hard drive - High grade,Taxable,Yes,1,EA,170,170,
CMPLHDD++,Laptop/Notebook hard drive - Premium grade,Taxable,Yes,1,EA,268,268,
CMPLHDD-,Laptop/Notebook hard drive - Standard grade,Taxable,Yes,1,EA,50,50,
CMPLMEM,Laptop/Notebook memory,Taxable,Yes,1,EA,40,40,
CMPLMEM+,Laptop/Notebook memory - High grade,Taxable,Yes,1,EA,85,85,
CMPLMEM++,Laptop/Notebook memory - Premium grade,Taxable,Yes,1,EA,205,205,
CMPLMEM-,Laptop/Notebook memory - Standard grade,Taxable,Yes,1,EA,20,20,
CMPLNPD,Notebook Port/ Docking,Taxable,Yes,1,EA,150,150,
CMPLNPD+,Notebook Port/ Docking - High grade,Taxable,Yes,1,EA,200,200,
CMPLNPD-,Notebook Port/ Docking - Standard grade,Taxable,Yes,1,EA,80,80,
CMPLPAC,Notebook AC Adapter / Battery,Taxable,Yes,1,EA,30,30,
CMPLPAC+,Notebook AC Adapter / Battery - High grade,Taxable,Yes,1,EA,63,63,
CMPLPAC-,Notebook AC Adapter / Battery - Standard grade,Taxable,Yes,1,EA,18,18,
CMPLPNC,Notebook cooling pad,Taxable,Yes,1,EA,24,24,
CMPLPNC+,Notebook cooling pad - High grade,Taxable,Yes,1,EA,49,49,
CMPLPNC-,Notebook cooling pad - Standard grade,Taxable,Yes,1,EA,12,12,
CMPLPPV,Notebook privacy filters,Taxable,Yes,1,EA,50.13,50.13,
CMPLPPV+,Notebook privacy filters - High grade,Taxable,Yes,1,EA,86,86,
CMPLPPV-,Notebook privacy filters - Standard grade,Taxable,Yes,1,EA,32,32,
CMPMICE,Mouse,Taxable,Yes,1,EA,22,22,
CMPMICE+,Mouse - High grade,Taxable,Yes,1,EA,40,40,
CMPMICE++,Mouse - Premium grade,Taxable,Yes,1,EA,93,93,
CMPMICE-,Mouse - Standard grade,Taxable,Yes,1,EA,10,10,
CMPMNTC,Monitor - Touch screen,Taxable,Yes,1,EA,450,450,
CMPMNTC+,Monitor - Touch screen - High grade,Taxable,Yes,1,EA,970,970,
CMPMNTC-,Monitor - Touch screen - Standard grade,Taxable,Yes,1,EA,300,300,
CMPMODM,Modem,Taxable,Yes,1,EA,60,60,
CMPMODM+,Modem - High grade,Taxable,Yes,1,EA,140,140,
CMPMODM-,Modem - Standard grade,Taxable,Yes,1,EA,24,24,
CMPMOTBRD,Motherboard - Computer,Taxable,Yes,1,EA,110,110,
CMPMOTBRD+,Motherboard - Computer - High grade,Taxable,Yes,1,EA,272,272,
CMPMOTBRD-,Motherboard - Computer - Standard grade,Taxable,Yes,1,EA,50,50,
CMPNETO,Network servers - Storage only,Taxable,Yes,1,EA,400,400,
CMPNETO+,Network servers - Storage only - High grade,Taxable,Yes,1,EA,990,990,
CMPNETO++,Network servers - Storage only - Premium grade,Taxable,Yes,1,EA,1860,"1,860.00",
CMPNETO+++,Network servers - Storage only - Deluxe grade,Taxable,Yes,1,EA,4350,"4,350.00",
CMPNETO-,Network servers - Storage only - Standard grade,Taxable,Yes,1,EA,180,180,
CMPNETPS,Network print server,Taxable,Yes,1,EA,105,105,
CMPNETPS+,Network print server - High grade,Taxable,Yes,1,EA,460,460,
CMPNETPS-,Network print server - Standard grade,Taxable,Yes,1,EA,45,45,
CMPNETR,Network router,Taxable,Yes,1,EA,77,77,
CMPNETR+,Network router - High grade,Taxable,Yes,1,EA,141,141,
CMPNETR++,Network router - Premium grade,Taxable,Yes,1,EA,267,267,
CMPNETR-,Network router - Standard grade,Taxable,Yes,1,EA,30,30,
CMPNETS,Network servers - complete / stand alone,Taxable,Yes,1,EA,1122,"1,122.00",
CMPNETS+,Network servers - complete / stand alone - High grade,Taxable,Yes,1,EA,1944,"1,944.00",
CMPNETS++,Network servers - complete / stand alone - Premium grade,Taxable,Yes,1,EA,2611,"2,611.00",
CMPNETS+++,Network servers - complete / stand alone - Deluxe grade,Taxable,Yes,1,EA,5000,"5,000.00",
CMPNETS-,Network servers - complete / stand alone - Standard grade,Taxable,Yes,1,EA,400,400,
CMPNTCD,Network interface/ethernet card - Desktop,Taxable,Yes,1,EA,30,30,
CMPNTCD+,Network interface/ethernet card - Desktop - High grade,Taxable,Yes,1,EA,110,110,
CMPNTCL,Network interface/ethernet card - Laptop,Taxable,Yes,1,EA,45,45,
CMPNTCL+,Network interface/ethernet card - Laptop - High grade,Taxable,Yes,1,EA,90,90,
CMPNTCU,Network interface/ethernet card - USB,Taxable,Yes,1,EA,20,20,
CMPNTCU+,Network interface/ethernet card - USB - High grade,Taxable,Yes,1,EA,50,50,
CMPNTSW,Network switch,Taxable,Yes,1,EA,111,111,
CMPNTSW+,Network switch - High grade,Taxable,Yes,1,EA,300,300,
CMPNTSW++,Network switch - Premium grade,Taxable,Yes,1,EA,750,750,
CMPNTSW+++,Network switch - Deluxe grade,Taxable,Yes,1,EA,1355,"1,355.00",
CMPNTSW-,Network switch - Standard grade,Taxable,Yes,1,EA,25,25,
CMPPALM,Handheld PC / PDA,Taxable,Yes,1,EA,440,440,
CMPPALM+,Handheld PC / PDA - High grade,Taxable,Yes,1,EA,705,705,
CMPPALM-,Handheld PC / PDA - Standard grade,Taxable,Yes,1,EA,208,208,
CMPPCSR,Processor - Computer,Taxable,Yes,1,EA,140,140,
CMPPCSR+,Processor - Computer - High grade,Taxable,Yes,1,EA,280,280,
CMPPCSR++,Processor - Computer - Premium grade,Taxable,Yes,1,EA,500,500,
CMPPCSR+++,Processor - Computer - Deluxe grade,Taxable,Yes,1,EA,1300,"1,300.00",
CMPPCSR-,Processor - Computer - Standard grade,Taxable,Yes,1,EA,60,60,
CMPPRMB,Portable printer,Taxable,Yes,1,EA,250,250,
CMPPRMB+,Portable printer - High grade,Taxable,Yes,1,EA,400,400,
CMPPRMB-,Portable printer - Standard grade,Taxable,Yes,1,EA,121,121,
CMPPRT3,3D printer,Taxable,Yes,1,EA,477,477,
CMPPRT3+,3D printer - High grade,Taxable,Yes,1,EA,1845,"1,845.00",
CMPPRT3-,3D printer - Standard grade,Taxable,Yes,1,EA,225,225,
CMPPRTC,Inkjet / Deskjet / Officejet printer,Taxable,Yes,1,EA,108,108,
CMPPRTC+,Inkjet / Deskjet / Officejet printer - High grade,Taxable,Yes,1,EA,255,255,
CMPPRTC++,Inkjet / Deskjet / Officejet printer - Premium grade,Taxable,Yes,1,EA,506,506,
CMPPRTC+++,Inkjet / Deskjet / Officejet printer - Deluxe grade,Taxable,Yes,1,EA,800,800,
CMPPRTC-,Inkjet / Deskjet / Officejet printer - Standard grade,Taxable,Yes,1,EA,75,75,
CMPPRTCM,"Printer, scanner, fax, & copier combo",Taxable,Yes,1,EA,135,135,
CMPPRTCM+,"Printer, scanner, fax, & copier combo - High grade",Taxable,Yes,1,EA,270,270,
CMPPRTCM++,"Printer, scanner, fax, & copier combo - Premium grade",Taxable,Yes,1,EA,600,600,
CMPPRTCM-,"Printer, scanner, fax, & copier combo - Standard grade",Taxable,Yes,1,EA,66,66,
CMPPRTI,Commercial grade printer,Taxable,Yes,1,EA,3200,"3,200.00",
CMPPRTI+,Commercial grade printer - High grade,Taxable,Yes,1,EA,6000,"6,000.00",
CMPPRTI-,Commercial grade printer - Standard grade,Taxable,Yes,1,EA,2000,"2,000.00",
CMPPRTL,LaserJet printer,Taxable,Yes,1,EA,459,459,
CMPPRTL+,LaserJet printer - High grade,Taxable,Yes,1,EA,1200,"1,200.00",
CMPPRTL-,LaserJet printer - Standard grade,Taxable,Yes,1,EA,165,165,
CMPPRTLP,Printer / Commercial Label Printer,Taxable,Yes,1,EA,600,600,
CMPPRTLP+,Printer / Commercial Label Printer - High grade,Taxable,Yes,1,EA,2606,"2,606.00",
CMPPRTLP-,Printer / Commercial Label Printer - Standard grade,Taxable,Yes,1,EA,230,230,
CMPPRTP,Photo printer,Taxable,Yes,1,EA,165,165,
CMPPRTP+,Photo printer - High grade,Taxable,Yes,1,EA,525,525,
CMPPRTP-,Photo printer - Standard grade,Taxable,Yes,1,EA,90,90,
CMPPRTT,Plotter / Large format printer,Taxable,Yes,1,EA,3450,"3,450.00",
CMPPRTT+,Plotter / Large format printer - High grade,Taxable,Yes,1,EA,7375,"7,375.00",
CMPPRTT-,Plotter / Large format printer - Standard grade,Taxable,Yes,1,EA,750,750,
CMPPWRSUP,Power supply - Computer,Taxable,Yes,1,EA,85,85,
CMPPWRSUP+,Power supply - Computer - High grade,Taxable,Yes,1,EA,220,220,
CMPPWRSUP-,Power supply - Computer - Standard grade,Taxable,Yes,1,EA,35,35,
CMPRSTR,Restore and repair - CMP - Enter price,Taxable,Yes,1,EA,0,0,
CMPSCANR,Color scanners,Taxable,Yes,1,EA,222,222,
CMPSCANR+,Color scanners - High grade,Taxable,Yes,1,EA,513,513,
CMPSCANR++,Color scanner - Premium grade,Taxable,Yes,1,EA,1380,"1,380.00",
CMPSCANR-,Color scanner - Standard grade,Taxable,Yes,1,EA,85,85,
CMPSCRD,Sound card,Taxable,Yes,1,EA,40,40,
CMPSCRD+,Sound card - High grade,Taxable,Yes,1,EA,90,90,
CMPSCRD++,Sound card - Premium grade,Taxable,Yes,1,EA,140,140,
CMPSCRD+++,Sound card - Deluxe grade,Taxable,Yes,1,EA,200,200,
CMPSCRD-,Sound card - Standard grade,Taxable,Yes,1,EA,15,15,
CMPSFTW,Computer software,Taxable,Yes,1,EA,61,61,
CMPSFTW+,Computer software - High grade,Taxable,Yes,1,EA,192,192,
CMPSFTW++,Computer software - Premium grade,Taxable,Yes,1,EA,485,485,
CMPSFTW+++,Computer software - Deluxe grade,Taxable,Yes,1,EA,1380,"1,380.00",
CMPSFTW-,Computer software - Standard grade,Taxable,Yes,1,EA,17,17,
CMPTABC,Tablet Case / Sleeve / Cover,Taxable,Yes,1,EA,23,23,
CMPTABC+,Tablet Case / Sleeve / Cover - High grade,Taxable,Yes,1,EA,54,54,
CMPTABC-,Tablet Case / Sleeve / Cover - Standard grade,Taxable,Yes,1,EA,10,10,
CMPTABS,Tablet Screen Protector,Taxable,Yes,1,EA,19,19,
CMPTABS+,Tablet Screen Protector - High grade,Taxable,Yes,1,EA,50,50,
CMPTABS-,Tablet Screen Protector - Standard grade,Taxable,Yes,1,EA,8.25,8.25,
CMPTI,iPad - 128GB,Taxable,Yes,1,EA,429,429,
CMPTI-,iPad - 32GB,Taxable,Yes,1,EA,329,329,
CMPTI2,iPad Pro 12.9 in. - 256GB,Taxable,Yes,1,EA,1099,"1,099.00",
CMPTI2+,iPad Pro 12.9 in. - 512GB,Taxable,Yes,1,EA,1299,"1,299.00",
CMPTI2++,iPad Pro 12.9 in. - 1TB,Taxable,Yes,1,EA,1499,"1,499.00",
CMPTI2-,iPad Pro 12.9 in. - 128GB,Taxable,Yes,1,EA,999,999,
CMPTI2C,iPad Pro 12.9 in. Cellular - 256GB,Taxable,Yes,1,EA,1249,"1,249.00",
CMPTI2C+,iPad Pro 12.9 in. Cellular - 512GB,Taxable,Yes,1,EA,1449,"1,449.00",
CMPTI2C++,iPad Pro 12.9 in. Cellular - 1TB,Taxable,Yes,1,EA,1649,"1,649.00",
CMPTI2C-,iPad Pro 12.9 in. Cellular - 128GB,Taxable,Yes,1,EA,1149,"1,149.00",
CMPTIA,iPad Air - 64GB,Taxable,Yes,1,EA,599,599,
CMPTIA+,iPad Air - 256GB,Taxable,Yes,1,EA,749,749,
CMPTIAC,iPad Air Cellular - 64GB,Taxable,Yes,1,EA,729,729,
CMPTIAC+,iPad Air Cellular - 256GB,Taxable,Yes,1,EA,879,879,
CMPTIC,iPad Cellular - 32GB,Taxable,Yes,1,EA,459,459,
CMPTIC+,iPad Cellular - 128GB,Taxable,Yes,1,EA,559,559,
CMPTIM,iPad Mini - 64GB,Taxable,Yes,1,EA,399,399,
CMPTIM+,iPad Mini - 256GB,Taxable,Yes,1,EA,549,549,
CMPTIMC,iPad Mini Cellular - 64GB,Taxable,Yes,1,EA,529,529,
CMPTIMC+,iPad Mini Cellular - 256GB,Taxable,Yes,1,EA,679,679,
CMPTIP,iPad Pro 11 in. - 256GB,Taxable,Yes,1,EA,899,899,
CMPTIP+,iPad Pro 11 in. - 512GB,Taxable,Yes,1,EA,1099,"1,099.00",
CMPTIP++,iPad Pro 11 in. - 1TB,Taxable,Yes,1,EA,1299,"1,299.00",
CMPTIP-,iPad Pro 11 in. - 128GB,Taxable,Yes,1,EA,799,799,
CMPTIPC,iPad Pro 11 in. Cellular - 256GB,Taxable,Yes,1,EA,1049,"1,049.00",
CMPTIPC+,iPad Pro 11 in. Cellular - 512GB,Taxable,Yes,1,EA,1249,"1,249.00",
CMPTIPC++,iPad Pro 11 in. Cellular - 1TB,Taxable,Yes,1,EA,1449,"1,449.00",
CMPTIPC-,iPad Pro 11 in. Cellular - 128GB,Taxable,Yes,1,EA,949,949,
CMPTVTNR,TV tuner card,Taxable,Yes,1,EA,100,100,
CMPTVTNR+,TV tuner card - High grade,Taxable,Yes,1,EA,150,150,
CMPTVTNR-,TV tuner card - Standard grade,Taxable,Yes,1,EA,45,45,
CMPVCRD,Video card - Computer,Taxable,Yes,1,EA,113,113,
CMPVCRD+,Video card - Computer - High grade,Taxable,Yes,1,EA,240,240,
CMPVCRD++,Video card - Computer - Premium grade,Taxable,Yes,1,EA,450,450,
CMPVCRD+++,Video card - Computer - Deluxe grade,Taxable,Yes,1,EA,1100,"1,100.00",
CMPVCRD-,Video card - Computer - Standard grade,Taxable,Yes,1,EA,45,45,
CNCA4,"4"" x 4"" post anchor",Taxable,Yes,1,EA,17.99,17.99,
CNCA6,"6"" x 6"" post anchor",Taxable,Yes,1.000111206,EA,26.977,26.98,
CNCABLT1/2>,"Anchor bolt, 1/2"" x 12""",Taxable,Yes,1.00248139,EA,2.015,2.02,
CNCABLT5/8>,"Anchor bolt, 5/8"" x 12""",Taxable,Yes,1,EA,3.5,3.5,
CNCABOLT1/2,"Anchor bolt, 1/2"" x 10""",Taxable,Yes,0.997732426,EA,1.764,1.76,
CNCABOLT5/8,"Anchor bolt, 5/8"" x 10""",Taxable,Yes,1,EA,2.7,2.7,
CNCCY,Concrete - 5 1/2 bag mix (3500 psi),Taxable,Yes,10.52632202,CY,227.371,"2,393.38*",
CNCCY+,Concrete - 6 bag mix (4000 psi),Taxable,Yes,2.000013726,CY,235.703,471.41,
CNCEXPT,Epoxy injection material - 20 oz tube,Taxable,Yes,1,EA,22,22,
CNCPATCH,Concrete patch,Taxable,Yes,0.138985407,GL,14.39,2.00*,
CNCRB4,"Steel rebar - #4 (1/2"")",Taxable,Yes,350.8774005,LF,0.786,275.79,
CNCSLFEE,Concrete short load fee,Taxable,Yes,1.000006863,EA,111.41,111.41,
CPSBX1.5,Box - small (1.25 to 1.6 c.f.),Taxable,Yes,1.999133835,EA,2.068,4.13*,
CPSBX3,Box - medium (1.7 to 3.5 c.f.),Taxable,Yes,2.000130485,EA,3.012,6.02,
CPSBX4.5,Box - large (3.3 to 4.5 c.f.),Taxable,Yes,2.000648848,EA,4.116,8.23,
CPSBXWDR,Wardrobe box w/hanger bar (7 to 10 c.f.) - medium,Taxable,Yes,1.000014959,EA,16.727,16.73,
CPSBXWDR<,Wardrobe box w/hanger bar (3 to 6 c.f.) - small,Taxable,Yes,1.000043066,EA,13.956,13.96,
CPSBXWDR>,Wardrobe box w/hanger bar (11 to 15 c.f.) - large,Taxable,Yes,0.999883422,EA,26.274,26.27,
CPSPAPER,Packing paper - per lb.,Taxable,Yes,0.980174239,LB,1.65,1.62,
CPSTAPE,Packaging tape - 50' roll,Taxable,Yes,1.07982814,RL,3.19,3.44*,
FRM2X8,"Fir/Larch, 2"" x 8"" #2 & better",Taxable,Yes,4.211369095,LF,1.249,5.26,
FRMSH3/4,"Sheathing - plywood - 3/4"" - CDX",Taxable,Yes,1.172761394,SH,46.625,54.68*,
PLMCP1/4,"Copper pipe, 1/4""",Taxable,Yes,9.998453449,LF,2.278,22.78,
PLMDWSUP,Dishwasher water supply line - 6',Taxable,Yes,1.000144879,EA,20.707,20.71,
PLMFERL1/4,"1/4"" ferrule & nut",Taxable,Yes,0.999845345,EA,0.534,0.53,
PLMGRI<,Grease interceptor/separator - 50 lb capacity,Taxable,Yes,0.00568197,EA,665,3.78*,
PLMSNKC3,Sink - Commercial - stainless - 3 compart. w/2 drainboards,Taxable,Yes,0.002840985,EA,809.11,2.30*,
PLMSSNK,"Service sink - 24"" x 20"" wall hung with rim guard",Taxable,Yes,0.00568197,EA,745.141,4.23*,
PLMUNION1/4,"1/4"" compression union",Taxable,Yes,0.999845345,EA,2.55,2.55,
PNTOIL,Oil based or water-oil hybrid paint,Taxable,Yes,2.105355661,GL,64.701,136.22*,
PNTTS,Traffic striping paint,Taxable,Yes,0.175616438,GL,36.5,6.41*,
CARP-FNC,"Carpenter - Finish, Trim/Cabinet",Taxable,Yes,53.71960784,HR,132.6,"7,123.22*",
CARP-MECH,Carpenter - Mechanic,Taxable,Yes,5.722287048,HR,119.98,686.56*,
CLN,Cleaning Technician,Taxable,Yes,1248.298308,HR,79.18,"98,840.26*",
CLN-F,Floor Cleaning Technician,Taxable,Yes,7.369272237,HR,85.33,628.82*,
CLN-R,Cleaning Remediation Technician,Taxable,Yes,12.82162106,HR,96.48,"1,237.03*",
CLN-S,Cleaning - Supervisory/Administrative,Taxable,Yes,19.16808049,HR,101.38,"1,943.26*",
CNC,Concrete Mason,Taxable,Yes,53.27077626,HR,219,"11,666.30*",
DMO,Demolition Laborer,Taxable,Yes,238.1586783,HR,76.57,"18,235.81*",
DRY,Drywall Installer/Finisher,Taxable,Yes,3.0029827,HR,150.87,453.06*,
ELE,Electrician,Taxable,Yes,10.53021872,HR,194.68,"2,050.02*",
HDW,Hardware Installer,Taxable,Yes,2,HR,90.5,181,
LBR,General Laborer,Taxable,Yes,12.70883612,HR,77.07,979.47*,
PLM,Plumber,Taxable,Yes,23.51934694,HR,189.54,"4,457.86*",
PNT,Painter,Taxable,Yes,7.872961578,HR,125.71,989.71*,
SDG,Siding Installer,Taxable,Yes,2.500107875,HR,139.05,347.64*,
