Code,Description,Tax Status,Contractor Supplied,Quantity,Unit,Unit Price,Total,Request third-party pricing
APPDW-,Dishwasher - Standard grade,Taxable,Yes,1,EA,380,380,
APPDWC,Dishwasher - Commercial,Taxable,Yes,0.002840985,EA,8345.65,23.71*,
APPFRBI,"Freezer, 36"" - built-in",Taxable,Yes,1,EA,4114.16,"4,114.16",
APPFRBI+,"Freezer, 36"" - built-in - High grade",Taxable,Yes,1,EA,4757,"4,757.00",
APPFRBI++,"Freezer, 36"" - built-in - Premium grade",Taxable,Yes,1,EA,5733.59,"5,733.59",
APPFRC,Freezer - Commercial - stainless steel,Taxable,Yes,0.002840985,EA,2490.53,7.08*,
APPGD,Garbage disposer,Taxable,Yes,1.00000715,EA,139.869,139.87,
APPGD+,Garbage disposer - High grade,Taxable,Yes,0.99998047,EA,204.814,204.81,
APPGD++,Garbage disposer - Premium grade,Taxable,Yes,0.999997408,EA,385.791,385.79,
APPGD-,Garbage disposer - Standard grade,Taxable,Yes,0.999961606,EA,104.184,104.18,
APPHD,Range hood,Taxable,Yes,1,EA,148,148,
APPHD+,Range hood - High grade,Taxable,Yes,1,EA,228,228,
APPHD-,Range hood - Standard grade,Taxable,Yes,1,EA,99.99,99.99,
APPHD>,Range hood - oversized,Taxable,Yes,1,EA,240,240,
APPHD>+,Range hood - oversized - High grade,Taxable,Yes,1,EA,321,321,
APPHD>-,Range hood - oversized - Standard grade,Taxable,Yes,1,EA,145,145,
APPHDC,Range hood - copper,Taxable,Yes,1,EA,2149.5,"2,149.50",
APPHDC+,Range hood - copper - High grade,Taxable,Yes,1,EA,2895,"2,895.00",
APPHDC>,Range hood - copper - oversized,Taxable,Yes,1,EA,3600,"3,600.00",
APPHDC>+,Range hood - copper - oversized - High grade,Taxable,Yes,1,EA,3900,"3,900.00",
APPHDI,Additional cost for a ceiling mount/island range hood,Taxable,Yes,1,EA,378,378,
APPHDM,Range hood - mobile home,Taxable,Yes,1,EA,155,155,
APPHDSS,Range hood - stainless steel,Taxable,Yes,1,EA,1600,"1,600.00",
APPHDSS+,Range hood - stainless steel - High grade,Taxable,Yes,1,EA,2529,"2,529.00",
APPHDSS>,Range hood - stainless steel - oversized,Taxable,Yes,1,EA,2554.29,"2,554.29",
APPHDSS>+,Range hood - stainless steel - oversized - High grade,Taxable,Yes,1.002840985,EA,2999,"3,007.52*",
APPICE,Ice machine with storage bin,Taxable,Yes,1.002840985,EA,2425.35,"2,432.24*",
APPIM,"Ice maker appliance, 15"" wide - 25 lb. bin - built-in",Taxable,Yes,1.000003945,EA,1259.88,"1,259.88",
APPIM+,"Ice maker appliance, 15"" wide - 30 lb. bin - built-in",Taxable,Yes,1.000002785,EA,1799,"1,799.01*",
APPIMD,Ice maker drain pump,Taxable,Yes,0.99999037,EA,420.36,420.36,
APPMWS,Microwave oven - over range w/built-in hood,Taxable,Yes,1,EA,306,306,
APPMWS+,Microwave oven - over range w/built-in hood - High grade,Taxable,Yes,1,EA,683,683,
APPMWS-,Microwave oven - over range w/built-in hood - Standard grade,Taxable,Yes,1,EA,191,191,
APPNAPCT,Cooktop - electric - per specs from ind. material source,Taxable,Yes,1,EA,0,0,
APPNAPCTG,Cooktop - gas - per specs from ind. material source,Taxable,Yes,1,EA,0,0,
APPNAPDW,Dishwasher - per specs from independent material source,Taxable,Yes,1,EA,0,0,
APPNAPMW,Microwave oven - w/built-in range hood- per ind. mat. source,Taxable,Yes,1,EA,0,0,
APPNAPRF,Refrigerator - per independent material source,Taxable,Yes,1,EA,0,0,
APPNAPRF>,Refrigerator - large - per independent material source,Taxable,Yes,1,EA,0,0,
APPNAPRG,Range - freestanding - electric - per ind. material source,Taxable,Yes,1,EA,0,0,
APPNAPRGG,Range - freestanding - gas - per ind. material source,Taxable,Yes,1,EA,0,0,
APPNAPRGG>,Range - freestanding - gas - large - per ind. mat. source,Taxable,Yes,1,EA,0,0,
APPOVBI,Built-in oven,Taxable,Yes,1,EA,929.5,929.5,
APPOVBI+,Built-in oven - High grade,Taxable,Yes,1.000001508,EA,1326.138,"1,326.14",
APPOVBI++,Built-in oven - Premium grade,Taxable,Yes,1.000001925,EA,2596.825,"2,596.83",
APPOVBI-,Built-in oven - Standard grade,Taxable,Yes,1,EA,704,704,
APPOVBID,Built-in double oven,Taxable,Yes,1,EA,2067,"2,067.00",
APPOVBID+,Built-in double oven - High grade,Taxable,Yes,1,EA,2842.5,"2,842.50",
APPOVBID++,Built-in double oven - Premium grade,Taxable,Yes,1.002840985,EA,4499,"4,511.78*",
APPOVBID-,Built-in double oven - Standard grade,Taxable,Yes,1,EA,1223.25,"1,223.25",
APPRF14,Refrigerator - top freezer - 14 to 18 cf,Taxable,Yes,1,EA,591,591,
APPRF14,Refrigerator - top freezer - 14 to 18 cf,Taxable,Yes,1,EA,700,700,
APPRF14+,Refrigerator - top freezer - 14 to 18 cf - High grade,Taxable,Yes,1,EA,711.66,711.66,
APPRF14+,Refrigerator - top freezer - 14 to 18 cf - High grade,Taxable,Yes,1,EA,900,900,
APPRF14++,Refrigerator - top freezer - 14 to 18 cf - Premium grade,Taxable,Yes,1,EA,930,930,
APPRF14++,Refrigerator - top freezer - 14 to 18 cf - Premium grade,Taxable,Yes,1,EA,1200,"1,200.00",
APPRF14-,Refrigerator - top freezer - 14 to 18 cf - Std grade,Taxable,Yes,1,EA,533,533,
APPRF14-,Refrigerator - top freezer - 14 to 18 cf - Std grade,Taxable,Yes,1,EA,600,600,
APPRF18,Refrigerator - top freezer - 18 to 22 cf,Taxable,Yes,1,EA,739,739,
APPRF18,Refrigerator - top freezer - 18 to 22 cf,Taxable,Yes,1,EA,900,900,
APPRF18+,Refrigerator - top freezer - 18 to 22 cf - High grade,Taxable,Yes,1,EA,843.42,843.42,
APPRF18+,Refrigerator - top freezer - 18 to 22 cf - High grade,Taxable,Yes,1,EA,1000,"1,000.00",
APPRF18++,Refrigerator - top freezer - 18 to 22 cf - Premium grade,Taxable,Yes,1,EA,1112.28,"1,112.28",
APPRF18++,Refrigerator - top freezer - 18 to 22 cf - Premium grade,Taxable,Yes,1,EA,1300,"1,300.00",
APPRF18-,Refrigerator - top freezer - 18 to 22 cf - Std grade,Taxable,Yes,1,EA,599,599,
APPRF18-,Refrigerator - top freezer - 18 to 22 cf - Std grade,Taxable,Yes,1,EA,700,700,
APPRF22,Refrigerator - top freezer - 22 to 24 cf,Taxable,Yes,1,EA,850,850,
APPRF22,Refrigerator - top freezer - 22 to 24 cf,Taxable,Yes,1,EA,1000,"1,000.00",
APPRF22+,Refrigerator - top freezer - 22 to 24 cf - High grade,Taxable,Yes,1,EA,975,975,
APPRF22+,Refrigerator - top freezer - 22 to 24 cf - High grade,Taxable,Yes,1,EA,1100,"1,100.00",
APPRF22++,Refrigerator - top freezer - 22 to 24 cf - Premium grade,Taxable,Yes,1,EA,1100,"1,100.00",
APPRF22++,Refrigerator - top freezer - 22 to 24 cf - Premium grade,Taxable,Yes,1,EA,1300,"1,300.00",
APPRF22-,Refrigerator - top freezer - 22 to 24 cf - Std grade,Taxable,Yes,1,EA,760,760,
APPRF22-,Refrigerator - top freezer - 22 to 24 cf - Std grade,Taxable,Yes,1,EA,900,900,
APPRF25,Refrigerator - top freezer - 24 to 26 cf,Taxable,Yes,1,EA,1099,"1,099.00",
APPRF25,Refrigerator - top freezer - 24 to 26 cf,Taxable,Yes,1,EA,1200,"1,200.00",
APPRF25+,Refrigerator - top freezer - 24 to 26 cf - High grade,Taxable,Yes,1,EA,1384,"1,384.00",
APPRF25+,Refrigerator - top freezer - 24 to 26 cf - High grade,Taxable,Yes,1,EA,1500,"1,500.00",
APPRF25++,Refrigerator - top freezer - 24 to 26 cf - Premium grade,Taxable,Yes,1,EA,1904,"1,904.00",
APPRF25++,Refrigerator - top freezer - 24 to 26 cf - Premium grade,Taxable,Yes,1,EA,2100,"2,100.00",
APPRF25+++,Refrigerator - top freezer - 24 to 26 cf - Deluxe grade,Taxable,Yes,1,EA,1989.98,"1,989.98",
APPRF25+++,Refrigerator - top freezer - 24 to 26 cf - Deluxe grade,Taxable,Yes,1,EA,2200,"2,200.00",
APPRF25-,Refrigerator - top freezer - 24 to 26 cf - Std grade,Taxable,Yes,1,EA,889,889,
APPRFB18,Refrigerator - bottom freezer - 18 to 22 cf,Taxable,Yes,1,EA,1350,"1,350.00",
APPRFB18,Refrigerator - bottom freezer - 18 to 22 cf,Taxable,Yes,1,EA,1500,"1,500.00",
APPRFB18+,Refrigerator - bottom freezer - 18 to 22 cf - High grade,Taxable,Yes,1,EA,1850,"1,850.00",
APPRFB18+,Refrigerator - bottom freezer - 18 to 22 cf - High grade,Taxable,Yes,1,EA,2200,"2,200.00",
APPRFB18++,Refrigerator - bottom freezer - 18 to 22 cf -Premium grade,Taxable,Yes,1,EA,2600,"2,600.00",
APPRFB18++,Refrigerator - bottom freezer - 18 to 22 cf -Premium grade,Taxable,Yes,1,EA,3000,"3,000.00",
APPRFB18-,Refrigerator - bottom freezer - 18 to 22 cf - Std grade,Taxable,Yes,1,EA,989,989,
APPRFB18-,Refrigerator - bottom freezer - 18 to 22 cf - Std grade,Taxable,Yes,1,EA,1100,"1,100.00",
APPRFB22,Refrigerator - bottom freezer - 22 to 25 cf,Taxable,Yes,1,EA,1950,"1,950.00",
APPRFB22,Refrigerator - bottom freezer - 22 to 25 cf,Taxable,Yes,1,EA,2200,"2,200.00",
APPRFB22+,Refrigerator - bottom freezer - 22 to 25 cf - High grade,Taxable,Yes,1,EA,2500,"2,500.00",
APPRFB22+,Refrigerator - bottom freezer - 22 to 25 cf - High grade,Taxable,Yes,1,EA,2700,"2,700.00",
APPRFB22++,Refrigerator - bottom freezer - 22 to 25 cf -Premium grade,Taxable,Yes,1,EA,2900,"2,900.00",
APPRFB22++,Refrigerator - bottom freezer - 22 to 25 cf -Premium grade,Taxable,Yes,1,EA,3200,"3,200.00",
APPRFB22-,Refrigerator - bottom freezer - 22 to 25 cf - Std grade,Taxable,Yes,1,EA,1200,"1,200.00",
APPRFB22-,Refrigerator - bottom freezer - 22 to 25 cf - Std grade,Taxable,Yes,1,EA,1400,"1,400.00",
APPRFB25,Refrigerator - bottom freezer - 25 to 30 cf,Taxable,Yes,1,EA,1972,"1,972.00",
APPRFB25,Refrigerator - bottom freezer - 25 to 30 cf,Taxable,Yes,1,EA,2100,"2,100.00",
APPRFB25+,Refrigerator - bottom freezer - 25 to 30 cf - High grade,Taxable,Yes,1,EA,2499,"2,499.00",
APPRFB25+,Refrigerator - bottom freezer - 25 to 30 cf - High grade,Taxable,Yes,1,EA,2800,"2,800.00",
APPRFB25++,Refrigerator - bottom freezer - 25 to 30 cf -Premium grade,Taxable,Yes,1,EA,3100,"3,100.00",
APPRFB25++,Refrigerator - bottom freezer - 25 to 30 cf -Premium grade,Taxable,Yes,1,EA,3500,"3,500.00",
APPRFB25-,Refrigerator - bottom freezer - 25 to 30 cf - Std grade,Taxable,Yes,1,EA,1523,"1,523.00",
APPRFB25-,Refrigerator - bottom freezer - 25 to 30 cf - Std grade,Taxable,Yes,1,EA,1600,"1,600.00",
APPRFBI,"Refrigerator, 36"" wide - built-in",Taxable,Yes,1,EA,4647,"4,647.00",
APPRFBI+,"Refrigerator, 36"" wide - built-in - High grade",Taxable,Yes,1,EA,6680,"6,680.00",
APPRFBI++,"Refrigerator, 36"" wide - built-in - Premium grade",Taxable,Yes,1,EA,8177,"8,177.00",
APPRFBI+++,"Refrigerator, 36"" wide - built-in - Deluxe grade",Taxable,Yes,1,EA,9567,"9,567.00",
APPRFBI>,"Refrigerator, 42"" wide - built-in",Taxable,Yes,1,EA,6833,"6,833.00",
APPRFBI>+,"Refrigerator, 42"" wide - built-in - High grade",Taxable,Yes,1,EA,8014,"8,014.00",
APPRFBI>++,"Refrigerator, 42"" wide - built-in - Premium grade",Taxable,Yes,1,EA,9187,"9,187.00",
APPRFBI>+++,"Refrigerator, 42"" wide - built-in - Deluxe grade",Taxable,Yes,1,EA,10082,"10,082.00",
APPRFBIX,"Refrigerator, 48"" wide - built-in",Taxable,Yes,1,EA,7277,"7,277.00",
APPRFBIX+,"Refrigerator, 48"" wide - built-in - High grade",Taxable,Yes,1,EA,8633,"8,633.00",
APPRFBIX++,"Refrigerator, 48"" wide - built-in - Premium grade",Taxable,Yes,1,EA,9635,"9,635.00",
APPRFBIXDX,"Refrigerator, 48"" wide - built-in - Deluxe grade",Taxable,Yes,1,EA,10744,"10,744.00",
APPRFD,Refrigerated drawers - under-counter - built-in,Taxable,Yes,1,EA,2654.6,"2,654.60",
APPRFGASK,Refrigerator gasket,Taxable,Yes,1.000033783,EA,40.95,40.95,
APPRFM,Refrigerator - mobile home,Taxable,Yes,1,EA,386.75,386.75,
APPRFMI,Refrigerator - compact (undercounter),Taxable,Yes,1,EA,300,300,
APPRFMI,Refrigerator - compact (undercounter),Taxable,Yes,1,EA,400,400,
APPRFMI+,Refrigerator - compact (undercounter) - High grade,Taxable,Yes,1,EA,750,750,
APPRFMI+,Refrigerator - compact (undercounter) - High grade,Taxable,Yes,1,EA,1000,"1,000.00",
APPRFMI++,Refrigerator - compact (undercounter) - Premium grade,Taxable,Yes,1,EA,1200,"1,200.00",
APPRFMI++,Refrigerator - compact (undercounter) - Premium grade,Taxable,Yes,1,EA,1500,"1,500.00",
APPRFMI-,Refrigerator - compact (undercounter) - Standard grade,Taxable,Yes,1,EA,111.56,111.56,
APPRFMI-,Refrigerator - compact (undercounter) - Standard grade,Taxable,Yes,1,EA,120,120,
APPRFR1,Refrigerator - reach-in - restaurant equip. - 1 door,Taxable,Yes,1,EA,2279,"2,279.00",
APPRFR2,Refrigerator - reach-in - restaurant equip. - 2 door,Taxable,Yes,1,EA,2699,"2,699.00",
APPRFR3,Refrigerator - reach-in - restaurant equip. - 3 door,Taxable,Yes,1,EA,3666.01,"3,666.01",
APPRFS18,Refrigerator - side by side - 16 to 22 cf,Taxable,Yes,1,EA,1309.99,"1,309.99",
APPRFS18,Refrigerator - side by side - 16 to 22 cf,Taxable,Yes,1,EA,1500,"1,500.00",
APPRFS18+,Refrigerator - side by side - 16 to 22 cf - High grade,Taxable,Yes,1,EA,1850,"1,850.00",
APPRFS18+,Refrigerator - side by side - 16 to 22 cf - High grade,Taxable,Yes,1,EA,2000,"2,000.00",
APPRFS18++,Refrigerator - side by side - 16 to 22 cf - Premium grade,Taxable,Yes,1,EA,2700,"2,700.00",
APPRFS18++,Refrigerator - side by side - 16 to 22 cf - Premium grade,Taxable,Yes,1,EA,3000,"3,000.00",
APPRFS18-,Refrigerator - side by side - 16 to 22 cf - Standard grade,Taxable,Yes,1,EA,938,938,
APPRFS18-,Refrigerator - side by side - 16 to 22 cf - Standard grade,Taxable,Yes,1,EA,1000,"1,000.00",
APPRFS22,Refrigerator - side by side - 22 to 25 cf,Taxable,Yes,1,EA,1457.59,"1,457.59",
APPRFS22,Refrigerator - side by side - 22 to 25 cf,Taxable,Yes,1,EA,1600,"1,600.00",
APPRFS22+,Refrigerator - side by side - 22 to 25 cf - High grade,Taxable,Yes,1,EA,1923.68,"1,923.68",
APPRFS22+,Refrigerator - side by side - 22 to 25 cf - High grade,Taxable,Yes,1,EA,2200,"2,200.00",
APPRFS22++,Refrigerator - side by side - 22 to 25 cf - Premium grade,Taxable,Yes,1,EA,2899.99,"2,899.99",
APPRFS22++,Refrigerator - side by side - 22 to 25 cf - Premium grade,Taxable,Yes,1,EA,3100,"3,100.00",
APPRFS22-,Refrigerator - side by side - 22 to 25 cf - Standard grade,Taxable,Yes,1,EA,1049,"1,049.00",
APPRFS22-,Refrigerator - side by side - 22 to 25 cf - Standard grade,Taxable,Yes,1,EA,1100,"1,100.00",
APPRFS24,Refrigerator - side by side - 25 to 30 cf,Taxable,Yes,1,EA,1300,"1,300.00",
APPRFS24,Refrigerator - side by side - 25 to 30 cf,Taxable,Yes,1,EA,1700,"1,700.00",
APPRFS24+,Refrigerator - side by side - 25 to 30 cf - High grade,Taxable,Yes,1,EA,1900,"1,900.00",
APPRFS24+,Refrigerator - side by side - 25 to 30 cf - High grade,Taxable,Yes,1,EA,2200,"2,200.00",
APPRFS24++,Refrigerator - side by side - 25 to 30 cf - Premium grade,Taxable,Yes,1,EA,2500,"2,500.00",
APPRFS24++,Refrigerator - side by side - 25 to 30 cf - Premium grade,Taxable,Yes,1,EA,3200,"3,200.00",
APPRFS24-,Refrigerator - side by side - 25 to 30 cf - Standard grade,Taxable,Yes,1,EA,950,950,
APPRFS24-,Refrigerator - side by side - 25 to 30 cf - Standard grade,Taxable,Yes,1,EA,1200,"1,200.00",
APPRFSC,Refrigerator - Commercial - side by side,Taxable,Yes,1.002840985,EA,5798,"5,814.47*",
APPRG,Range - freestanding - electric,Taxable,Yes,1,EA,600,600,
APPRG,Range - freestanding - electric,Taxable,Yes,1,EA,800,800,
APPRG+,Range - freestanding - electric - High grade,Taxable,Yes,1,EA,900,900,
APPRG+,Range - freestanding - electric - High grade,Taxable,Yes,1,EA,1200,"1,200.00",
APPRG++,Range - freestanding - electric - Premium grade,Taxable,Yes,1,EA,1200,"1,200.00",
APPRG++,Range - freestanding - electric - Premium grade,Taxable,Yes,1,EA,1500,"1,500.00",
APPRG+++,Range - freestanding - electric - Deluxe grade,Taxable,Yes,1,EA,2500,"2,500.00",
APPRG+++,Range - freestanding - electric - Deluxe grade,Taxable,Yes,1,EA,3000,"3,000.00",
APPRG-,Range - freestanding - electric - Standard grade,Taxable,Yes,1,EA,460,460,
APPRG-,Range - freestanding - electric - Standard grade,Taxable,Yes,1,EA,600,600,
APPRGDI,Range - drop in,Taxable,Yes,1,EA,1285,"1,285.00",
APPRGDI+,Range - drop in - High grade,Taxable,Yes,1,EA,1508,"1,508.00",
APPRGDI++,Range - drop in - Premium grade,Taxable,Yes,1,EA,2266.66,"2,266.66",
APPRGDI-,Range - drop in - Standard grade,Taxable,Yes,1,EA,950,950,
APPRGDL,Range - freestanding - double oven - dual fuel,Taxable,Yes,1,EA,4700,"4,700.00",
APPRGDL+,Range - freestanding - double oven - dual fuel - High grade,Taxable,Yes,1,EA,6400,"6,400.00",
APPRGDL++,Range - freestanding - double oven - dual fuel - Prem grade,Taxable,Yes,1,EA,7800,"7,800.00",
APPRGDL-,Range - freestanding - double oven - dual fuel - Std grade,Taxable,Yes,1,EA,3000,"3,000.00",
APPRGDL4,"Range - freestanding - double oven - dual - 48""",Taxable,Yes,2,EA,12762,"25,524.00",
APPRGDL4+,"Range - freestanding - double oven - dual - 48"" - High grade",Taxable,Yes,2,EA,15613,"31,226.00",
APPRGDL4-,"Range - freestanding - double oven - dual - 48"" - Std grade",Taxable,Yes,2,EA,9130,"18,260.00",
APPRGDL6,"Range - freestanding - double oven - dual - 60""",Taxable,Yes,2,EA,14875,"29,750.00",
APPRGDL6+,"Range - freestanding - double oven - dual - 60"" - High grade",Taxable,Yes,2,EA,18749,"37,498.00",
APPRGDL6-,"Range - freestanding - double oven - dual - 60"" - Std grade",Taxable,Yes,2,EA,11998,"23,996.00",
APPRGDO,Range - freestanding - double oven - electric,Taxable,Yes,2,EA,1400,"2,800.00",
APPRGDO+,Range - freestanding - double oven - electric - High grade,Taxable,Yes,2,EA,1825,"3,650.00",
APPRGDO++,Range - freestanding - double oven - electric - Prem grade,Taxable,Yes,2,EA,2400,"4,800.00",
APPRGDO-,Range - freestanding - double oven - electric - Std grade,Taxable,Yes,1,EA,1000,"1,000.00",
APPRGDOG,Range - freestanding - double oven - gas,Taxable,Yes,2,EA,1750,"3,500.00",
APPRGDOG+,Range - freestanding - double oven - gas - High grade,Taxable,Yes,2,EA,2450,"4,900.00",
APPRGDOG++,Range - freestanding - double oven - gas - Premium grade,Taxable,Yes,1,EA,3300,"3,300.00",
APPRGDOG-,Range - freestanding - double oven - gas - Standard grade,Taxable,Yes,1,EA,1298,"1,298.00",
APPRGDOG4,"Range - freestanding - double oven - gas - 48""",Taxable,Yes,2,EA,9900,"19,800.00",
APPRGDOG4+,"Range - freestanding - double oven - gas - 48"" - High grade",Taxable,Yes,2,EA,12500,"25,000.00",
APPRGDOG4-,"Range - freestanding - double oven - gas - 48"" - Std grade",Taxable,Yes,2,EA,6950,"13,900.00",
APPRGDOG6,"Range - freestanding - double oven - gas - 60""",Taxable,Yes,2,EA,14250,"28,500.00",
APPRGDOG6+,"Range - freestanding - double oven - gas - 60"" - High grade",Taxable,Yes,2,EA,17349,"34,698.00",
APPRGDOG6-,"Range - freestanding - double oven - gas - 60"" - Std grade",Taxable,Yes,2,EA,11775,"23,550.00",
APPRGG,Range - freestanding - gas,Taxable,Yes,1,EA,750,750,
APPRGG,Range - freestanding - gas,Taxable,Yes,1,EA,1000,"1,000.00",
APPRGG+,Range - freestanding - gas - High grade,Taxable,Yes,1,EA,1650,"1,650.00",
APPRGG+,Range - freestanding - gas - High grade,Taxable,Yes,1,EA,2000,"2,000.00",
APPRGG++,Range - freestanding - gas - Premium grade,Taxable,Yes,1,EA,3900,"3,900.00",
APPRGG++,Range - freestanding - gas - Premium grade,Taxable,Yes,1,EA,4200,"4,200.00",
APPRGG+++,Range - freestanding - gas - Deluxe grade,Taxable,Yes,1,EA,5100,"5,100.00",
APPRGG+++,Range - freestanding - gas - Deluxe grade,Taxable,Yes,1,EA,5500,"5,500.00",
APPRGG-,Range - freestanding - gas - Standard grade,Taxable,Yes,1,EA,520,520,
APPRGG-,Range - freestanding - gas - Standard grade,Taxable,Yes,1,EA,700,700,
APPRGG3,"Range - freestanding - gas - 36""",Taxable,Yes,2,EA,4500,"9,000.00",
APPRGG3+,"Range - freestanding - gas - 36"" - High grade",Taxable,Yes,2,EA,6150,"12,300.00",
APPRGG3++,"Range - freestanding - gas - 36"" - Premium grade",Taxable,Yes,2,EA,8100,"16,200.00",
APPRGG3-,"Range - freestanding - gas - 36"" - Standard grade",Taxable,Yes,2,EA,2800,"5,600.00",
APPRGGC,"Range - Commercial - 30"" - gas",Taxable,Yes,1,EA,4055,"4,055.00",
APPRGGC+,"Range - Commercial - 36"" - gas",Taxable,Yes,1,EA,5299,"5,299.00",
APPRGGC++,"Range - Commercial - 48"" - gas",Taxable,Yes,1.002840985,EA,6778.99,"6,798.25*",
APPRGL,Range - freestanding - dual fuel,Taxable,Yes,1,EA,4450,"4,450.00",
APPRGL+,Range - freestanding - dual fuel - High grade,Taxable,Yes,1,EA,6200,"6,200.00",
APPRGL++,Range - freestanding - dual fuel - Premium grade,Taxable,Yes,1,EA,7300,"7,300.00",
APPRGL-,Range - freestanding - dual fuel - Standard grade,Taxable,Yes,1,EA,2400,"2,400.00",
APPRGL3,"Range - freestanding - dual - 36""",Taxable,Yes,2,EA,5665,"11,330.00",
APPRGL3+,"Range - freestanding - dual - 36"" - High grade",Taxable,Yes,2,EA,8155,"16,310.00",
APPRGL3++,"Range - freestanding - dual - 36"" - Premium grade",Taxable,Yes,2,EA,9850,"19,700.00",
APPRGL3-,"Range - freestanding - dual - 36"" - Standard grade",Taxable,Yes,2,EA,3140,"6,280.00",
APPRGM,Range and oven combination - mobile home,Taxable,Yes,1,EA,319.95,319.95,
APPRGS,Range - slide in - electric,Taxable,Yes,1,EA,1276.36,"1,276.36",
APPRGS+,Range - slide in - electric - High grade,Taxable,Yes,1,EA,1777.91,"1,777.91",
APPRGS++,Range - slide in - electric - Premium grade,Taxable,Yes,1,EA,2119.93,"2,119.93",
APPRGS+++,Range - slide in - electric - Deluxe grade,Taxable,Yes,1,EA,2601.17,"2,601.17",
APPRGS-,Range - slide in - electric - Standard grade,Taxable,Yes,1,EA,764.75,764.75,
APPRGSG,Range - slide in - gas,Taxable,Yes,1,EA,1204.33,"1,204.33",
APPRGSG+,Range - slide in - gas - High grade,Taxable,Yes,1,EA,1625.82,"1,625.82",
APPRGSG++,Range - slide in - gas - Premium grade,Taxable,Yes,1,EA,1891.35,"1,891.35",
APPRGSG+++,Range - slide in - gas - Deluxe grade,Taxable,Yes,1,EA,2190.9,"2,190.90",
APPRGSG-,Range - slide in - gas - Standard grade,Taxable,Yes,1,EA,975.77,975.77,
APPSHELV,"Shelving - Commercial Kitchen - stainless steel - 48"" wide",Taxable,Yes,0.017045813,EA,134.1,2.29*,
APPTABDC,"Dish table - clean - 24"" x 48"" stainless steel",Taxable,Yes,0.002840985,EA,385,1.09*,
APPTABDS,"Dish table - soiled - 24"" x 60"" stainless steel",Taxable,Yes,0.002840985,EA,522,1.48*,
APPTABW,"Work table - stainless steel w/undershelf - 30"" x 120""",Taxable,Yes,0.008547237,EA,1140,9.74*,
APPTC,Trash compactor,Taxable,Yes,1,EA,492.65,492.65,
APPTC+,Trash compactor - High grade,Taxable,Yes,1,EA,545.99,545.99,
APPUTILC,Utility cart - stainless steel - Commercial,Taxable,Yes,0.002840985,EA,204,0.58*,
APPWASF,Washer / Washing machine - Front-loading,Taxable,Yes,1,EA,928,928,
APPWASF,Washer / Washing machine - Front-loading,Taxable,Yes,1,EA,1000,"1,000.00",
APPWASF+,Washer / Washing machine - Front-loading - High grade,Taxable,Yes,1,EA,1199,"1,199.00",
APPWASF+,Washer / Washing machine - Front-loading - High grade,Taxable,Yes,1,EA,1300,"1,300.00",
APPWASF++,Washer / Washing machine - Front-loading - Premium grade,Taxable,Yes,1,EA,1599,"1,599.00",
